restored,lat,lon,remoteness,cumulative_impacts_mean,cumulative_impacts_trend,baa_n,baa_mean,baa_trend,coral_diversity,year_first_anomaly,number_of_anomalies_2100
1,5.5,72.5,0.52444535,0.588818743,0.090843593,2,1.472222222,0.003474903,244,2069,52
1,5.5,72.5,0.52444535,0.588818743,0.090843593,2,1.472222222,0.003474903,244,2069,52
1,5.5,72.5,0.52444535,0.588818743,0.090843593,2,1.472222222,0.003474903,244,2069,52
1,4.5,73.5,0.11315006,0.778898468,0.095142673,2,1.5,0.017503218,244,2047,95
1,18.5,-65.5,0.19203804,1.323503272,0.056709596,4,1.75,0.028442728,56,2067,46
1,25.5,-82,0.29810607,0.628591884,0.019800062,5,1.75,0.033333333,53,2042,133
1,-16.5,145.5,0.063742265,0.906613086,0.036282719,2,1.777777778,0.022908623,418,2053,67
1,-20,148.5,0.2572102,0.711136946,0.05117726,3,1.611111111,0.008751609,405,2052,103
1,-20,148.5,0.2572102,0.711136946,0.05117726,3,1.611111111,0.008751609,405,2052,103
1,-15.5,145.5,0.25615552,0.473128311,0.064053152,3,1.694444444,0.022779923,419,2053,54
0,33,-65,4.2566805,0.778909414,0.014930273,10,2.083333333,0.045688546,26,2082,31
0,32.5,-65.5,4.3677454,0.877389378,0.019435087,11,2.111111111,0.05019305,26,2069,48
0,32.5,-65,4.4390225,1.127037475,0.019013515,11,2.111111111,0.05019305,26,2069,43
0,31,130.5,0.18568785,1.73017747,-0.023125805,5,1.666666667,0.000514801,212,2024,91
0,31,131,0.2511032,1.504869919,0.001722653,6,1.777777778,0.014414414,210,2029,67
0,30.5,48.5,0.15768082,1.160488572,0.047619707,10,1.777777778,0.037323037,104,2025,200
0,30.5,129.5,0.4858746,1.437888712,-0.008206704,4,1.694444444,0.005019305,245,2029,98
0,30.5,130,0.39799255,1.473218621,-0.02080028,4,1.611111111,0.000772201,212,2029,70
0,30.5,130.5,0.32384008,1.514423,-0.031658004,3,1.611111111,0.0002574,207,2032,79
0,30,32,0.12438422,1.855842627,0.103326924,12,2.166666667,0.082110682,293,2024,122
0,30,32.5,0.12218969,1.716977039,0.093654889,9,1.916666667,0.060875161,293,2024,140
0,30,35,0.1133435,3.117835037,0.148352056,4,1.555555556,0.047876448,0,2037,129
0,30,129.5,0.6600194,1.232539306,-0.011443229,4,1.75,0.002445302,270,2041,59
0,29.5,32,0.45190147,1.089542071,0.091785949,11,2.138888889,0.088159588,293,2024,124
0,29.5,32.5,0.116188936,1.234482599,0.123878369,7,1.666666667,0.050965251,293,2024,142
0,29.5,33,0.2775164,1.095078409,0.102609904,7,1.805555556,0.047490347,293,2024,135
0,29.5,47.5,0.04235847,1.891401013,0.080867341,15,2.416666667,0.056241956,104,2025,246
0,29.5,48,0.07626645,1.012283125,0.057245379,16,2.5,0.039124839,104,2025,214
0,29.5,50,0.1665306,0.830193889,0.043919621,14,2.305555556,0.032046332,105,2025,149
0,29.5,129,0.90820754,1.141888374,-0.003514921,6,2.055555556,0.015186615,345,2041,54
0,29.5,129.5,0.82459855,1.159551724,-0.00355728,6,2.083333333,0.011196911,276,2029,73
0,29,32.5,0.23294841,1.286967118,0.124907446,7,1.722222222,0.044272844,293,2021,126
0,29,33,0.20474723,1.294922448,0.111834099,8,1.861111111,0.052638353,293,2021,126
0,29,48,0.08072422,1.120384257,0.057906701,14,2.388888889,0.045817246,104,2025,223
0,29,48.5,0.16554575,0.979117991,0.054306012,14,2.388888889,0.045817246,104,2025,228
0,29,50.5,0.086854376,0.859425256,0.041282257,13,2.166666667,0.023938224,105,2051,184
0,29,129.5,0.7842262,1.194488233,-0.023765121,7,2.111111111,0.010810811,347,2032,82
0,28.5,-178.5,8.518823,1.128684646,0.102817712,7,1.861111111,0.027670528,55,2019,141
0,28.5,-177.5,8.140038,1.124232188,0.070296353,7,1.944444444,0.037065637,55,2020,122
0,28.5,32.5,0.3312542,1.556469161,0.131165737,7,1.833333333,0.04993565,293,2037,127
0,28.5,33,0.14134282,1.360192171,0.115563063,9,2,0.064350064,302,2037,127
0,28.5,33.5,0.35237622,1.256993504,0.105334135,10,2.194444444,0.066023166,302,2024,103
0,28.5,34,0.28926012,1.283504964,0.11579834,12,2.194444444,0.057528958,302,2037,102
0,28.5,34.5,0.17017072,1.496921768,0.103309059,11,2.055555556,0.04993565,303,2037,138
0,28.5,35,0.29040578,1.543607617,0.090583764,15,2.5,0.083655084,303,2037,139
0,28.5,48.5,0.09980708,0.931351073,0.062992009,12,2.333333333,0.041184041,104,2025,241
0,28.5,129,0.6361967,1.280327362,-0.016235639,8,2.111111111,0.011068211,349,2032,99
0,28.5,129.5,0.72838557,1.314108262,-0.025282007,6,1.944444444,0.006949807,346,2041,105
0,28.5,130,0.8913112,1.184511752,-0.040159612,6,2,0.013642214,344,2033,133
0,28,-176.5,7.6823277,1.214205345,0.072699198,8,1.972222222,0.028700129,55,2030,123
0,28,-176,7.4927278,1.188621175,0.085964706,6,1.888888889,0.029343629,0,2041,91
0,28,-94,0.78023297,1.493596517,0.030394836,3,1.722222222,0.01956242,27,2023,93
0,28,33,0.30088037,1.355047508,0.100910766,10,2.111111111,0.061518662,302,2037,134
0,28,33.5,0.11708457,1.283381354,0.108011975,11,2.194444444,0.061132561,302,2037,124
0,28,34.5,0.2691542,1.300291035,0.084187651,12,2.333333333,0.051994852,303,2022,122
0,28,35,0.20549226,1.113494353,0.108855509,13,2.25,0.056499356,303,2057,144
0,28,35.5,0.323728,0.891717925,0.097332859,11,2.111111111,0.058687259,303,2057,128
0,28,49,0.17758673,0.932311145,0.049961782,12,2.222222222,0.029343629,105,2025,236
0,28,49.5,0.21599706,1.363971956,0.05473644,11,2.166666667,0.026254826,105,2024,180
0,28,50,0.33701164,1.388627342,0.050064139,11,2.083333333,0.023294723,108,2025,210
0,28,51.5,0.11877445,0.797438552,0.024457579,2,1.555555556,-0.001029601,107,2033,182
0,28,52,0.0772292,1.320202175,0.027508817,2,1.5,0.000514801,107,2051,185
0,28,52.5,0.19639646,1.631171925,0.040875064,2,1.5,0.006435006,107,2051,182
0,28,120.5,0.046634212,2.425773318,-0.006774217,14,2.416666667,0.060875161,0,2015,262
0,28,121,0.12318253,1.704320152,-0.008848968,13,2.305555556,0.053925354,0,2019,209
0,28,128,0.4152335,1.01812679,0.001870432,6,1.944444444,0.01029601,358,2032,103
0,28,128.5,0.4313146,1.248418168,-0.021996991,4,1.805555556,0.00965251,354,2032,117
0,28,129,0.5403563,1.171542451,-0.028510641,8,2.111111111,0.013384813,350,2041,124
0,27.5,-79,0.5568094,0.812094989,0.00175959,2,1.5,0.021106821,53,2043,94
0,27.5,-78.5,0.731775,0.844514342,0.004099742,1,1.305555556,0.0001287,53,2048,100
0,27.5,-78,0.71173793,0.722682753,-0.01105222,1,1.333333333,-0.003088803,53,2048,34
0,27.5,33.5,0.0953276,1.35909687,0.110949074,12,2.194444444,0.062162162,302,2037,145
0,27.5,34,0.20632964,1.25726647,0.122322765,11,2.25,0.051351351,302,2037,126
0,27.5,35.5,0.19639339,1.212245255,0.114540763,11,2.111111111,0.051480051,303,2057,107
0,27.5,49,0.08877936,1.014076121,0.051614344,11,2.222222222,0.028828829,105,2025,235
0,27.5,49.5,0.07802996,0.978326828,0.054929833,10,2.083333333,0.024839125,106,2025,204
0,27.5,50.5,0.35898998,1.391755643,0.046665029,11,2.055555556,0.017245817,108,2033,202
0,27.5,52.5,0.13836722,1.396281112,0.014705539,1,1.416666667,-0.002187902,107,2064,133
0,27.5,120,0.057147384,2.326981718,-0.031530654,13,2.333333333,0.059459459,2,2020,210
0,27.5,120.5,0.1241152,1.75667707,-0.044255403,13,2.388888889,0.048391248,2,2015,203
0,27.5,121,0.27966177,1.965352408,-0.023124212,12,2.388888889,0.035778636,1,2020,185
0,27.5,127.5,0.27302387,0.885048173,0.01519761,7,2.111111111,0.023423423,364,2019,90
0,27.5,128,0.22620328,1.012009565,0.000891676,5,1.972222222,0.005019305,362,2033,60
0,27.5,128.5,0.30674145,1.043396254,-0.017223001,4,1.888888889,0.004890605,360,2045,80
0,27,-80.5,0.05742974,3.16844203,0.058715306,0,1.277777778,0.007207207,55,2061,50
0,27,-80,0.14371386,1.241398902,0.032720722,0,1.361111111,0.015315315,56,2048,52
0,27,-79.5,0.33331373,1.020085675,0.021904066,0,1.361111111,0.015057915,56,2048,55
0,27,-79,0.5075318,0.695215277,-0.016266511,7,1.888888889,0.043243243,53,2048,47
0,27,-78.5,0.6133281,0.864545189,-0.009845211,6,1.805555556,0.036164736,53,2048,41
0,27,-78,0.61577255,0.693966719,-0.000911248,4,1.694444444,0.030759331,53,2048,40
0,27,-77.5,0.5445127,0.980734113,-0.006451466,1,1.416666667,0.01042471,53,2048,48
0,27,-77,0.6136526,0.888659555,-0.023166803,1,1.277777778,0.004633205,53,2048,34
0,27,33.5,0.22045307,1.292821692,0.13392474,11,2.027777778,0.058815959,302,2033,162
0,27,34,0.17233184,1.091095484,0.13050771,9,2.138888889,0.06036036,302,2046,95
0,27,35.5,0.29052958,1.286720789,0.111583709,11,2.138888889,0.050836551,306,2057,124
0,27,36,0.369799,1.814113853,0.115326633,9,2.027777778,0.03951094,305,2046,129
0,27,50,0.10240621,1.07409199,0.070098475,10,2.055555556,0.012355212,108,2031,193
0,27,50.5,0.20490204,0.913929452,0.074940243,9,1.944444444,0.009009009,108,2025,181
0,27,51,0.27307385,1.040672814,0.035834416,9,1.916666667,0.013256113,107,2068,136
0,27,53,0.23299946,1.388386642,0.01318399,1,1.444444444,-0.007979408,107,2064,124
0,27,55,0.18890303,0.870013671,0.040863017,0,1.527777778,-0.000900901,106,2047,151
0,27,55.5,0.117864825,1.140197243,0.028451092,1,1.555555556,0.014157014,106,2051,114
0,27,126.5,0.42565516,0.749351527,0.009947103,6,1.944444444,0.023423423,367,2019,70
0,27,127,0.2502874,0.771547195,0.005504531,5,2.055555556,0.022908623,367,2041,52
0,27,128,0.09567333,1.287876112,-0.023826487,4,1.861111111,0.017374517,358,2033,99
0,26.5,-174.5,6.6883225,1.170665111,0.011524381,3,1.527777778,0.018918919,60,2015,100
0,26.5,-174,6.4987254,1.161938007,0.030392864,2,1.527777778,0.015572716,60,2015,133
0,26.5,-173.5,6.3091226,1.22065308,0.041942991,3,1.555555556,0.019047619,60,2015,162
0,26.5,-79.5,0.33473024,1.017897023,0.013202896,0,1.416666667,0.014285714,55,2068,45
0,26.5,-79,0.51469266,1.015660077,0.007141079,0,1.277777778,0.004633205,53,2048,54
0,26.5,-78,0.5059131,0.769723824,-0.002997711,2,1.527777778,0.024066924,53,2048,62
0,26.5,-77.5,0.44682917,0.868417776,-0.024448868,3,1.666666667,0.03037323,53,2048,62
0,26.5,-77,0.52263445,0.903796957,-0.023458756,1,1.25,0.006306306,53,2048,58
0,26.5,34,0.1698131,1.187854489,0.132368719,10,1.944444444,0.054054054,302,2037,117
0,26.5,34.5,0.31201476,1.144000848,0.143855766,9,2.055555556,0.053539254,304,2037,121
0,26.5,36,0.27555785,1.362887494,0.082991661,9,2.027777778,0.03951094,305,2037,168
0,26.5,36.5,0.38830873,1.138898163,0.084473877,9,2.083333333,0.038481338,305,2053,156
0,26.5,50,0.03424605,1.328513077,0.085768211,13,2.166666667,0.02960103,108,2025,203
0,26.5,51,0.09933965,0.734533491,0.055845905,5,1.75,0.001673102,107,2025,145
0,26.5,54,0.14491235,1.514295197,0.000506482,1,1.388888889,-0.014929215,107,2051,154
0,26.5,54.5,0.2504745,1.436184474,-0.009527706,1,1.305555556,-0.015315315,106,2064,70
0,26.5,55,0.2533358,1.354808395,-0.003324074,0,1.333333333,-0.010810811,106,2064,94
0,26.5,56,0.1115,1.584988682,-0.014610168,2,1.388888889,-0.017760618,110,2043,141
0,26.5,56.5,0.20719846,1.543330454,-0.009629066,2,1.666666667,-0.022393822,107,2029,119
0,26.5,126.5,0.3571919,0.77238173,0.011026998,6,1.972222222,0.016859717,367,2033,78
0,26.5,127.5,0.038767543,1.311947799,-0.015626229,4,1.916666667,0.009395109,367,2019,107
0,26.5,128,0.1488606,1.036363735,-0.006724588,5,2,0.0002574,358,2032,95
0,26,-174.5,6.6097875,1.059065772,0.01862485,2,1.555555556,0.014414414,60,2048,107
0,26,-174,6.4201875,1.061074272,0.023910273,2,1.555555556,0.014929215,60,2015,151
0,26,-173.5,6.2305875,1.081549932,0.039701768,2,1.527777778,0.016344916,60,2015,119
0,26,-173,6.0409875,0.967033442,0.042160772,3,1.527777778,0.018404118,60,2015,133
0,26,-172.5,5.8513875,1.054987045,0.035310741,2,1.5,0.013127413,60,2015,135
0,26,-172,5.661805,1.050772158,0.033787693,3,1.527777778,0.016602317,60,2021,177
0,26,-171,5.2825875,0.997778023,0.036373,4,1.5,0.025482625,60,2040,129
0,26,-170.5,5.0929875,1.037058639,0.026777169,4,1.583333333,0.024581725,60,2040,129
0,26,-170,4.9033875,0.960941047,0.016734667,3,1.527777778,0.018404118,0,2015,99
0,26,-169.5,4.7137876,1.115655931,0.027042406,4,1.611111111,0.036293436,0,2015,123
0,26,-79.5,0.37132558,0.744565428,0.009163805,3,1.611111111,0.030888031,55,2043,51
0,26,-79,0.51853615,0.487567072,0.000409594,2,1.611111111,0.022136422,53,2048,53
0,26,-78.5,0.42462647,0.712147798,0.003271999,1,1.388888889,0.006949807,53,2064,79
0,26,-78,0.32009348,0.806617835,-0.002320005,0,1.305555556,0.005276705,53,2064,77
0,26,-77.5,0.28008986,1.001789059,-0.009879445,1,1.305555556,-0.0001287,53,2048,75
0,26,-77,0.3521135,0.970393479,-0.00570485,1,1.305555556,0.007593308,53,2074,58
0,26,34,0.4733693,1.464260314,0.131670059,11,2.027777778,0.05984556,301,2046,135
0,26,34.5,0.24739072,1.23676808,0.134059625,12,2.138888889,0.04980695,303,2057,92
0,26,36,0.3794912,1.149282799,0.064214596,10,2.055555556,0.047876448,305,2037,123
0,26,36.5,0.25400296,1.384539016,0.080952395,9,2.111111111,0.048133848,305,2046,169
0,26,50,0.08817044,0.961962914,0.052589927,12,2.138888889,0.03024453,108,2025,191
0,26,50.5,0.09095462,0.840683344,0.073543582,10,2.055555556,0.011583012,107,2025,190
0,26,51,0.04438657,1.781447283,0.164386243,7,1.833333333,0.006177606,107,2051,152
0,26,52,0.2663666,0.792444317,0.036194961,3,1.638888889,0.008108108,107,2025,153
0,26,54,0.3110528,1.264115978,0.015493913,1,1.527777778,-0.007335907,107,2025,124
0,26,54.5,0.27585897,1.193647987,0.009890081,0,1.444444444,-0.002316602,106,2033,96
0,26,55,0.16283402,1.040928184,0.012455188,0,1.388888889,-0.018018018,106,2064,113
0,26,55.5,0.057671864,1.20207158,0.01760536,0,1.472222222,-0.00990991,106,2051,126
0,26,56,0.09238729,1.589837407,0.003162315,3,1.722222222,0.005148005,110,2043,150
0,26,123,0.6389187,1.38494782,0.044391097,5,1.944444444,0.023680824,399,2060,52
0,26,123.5,0.82855076,1.370317067,0.036208509,5,1.833333333,0.016988417,397,2052,59
0,26,124.5,1.1355737,1.357551516,0.032076506,4,1.722222222,0.01003861,393,2033,74
0,26,131,1.3373461,1.1421141,-0.019994337,9,2.138888889,0.016344916,0,2021,118
0,25.5,-172.5,5.7728524,0.974858379,0.01669238,2,1.444444444,0.014157014,60,2015,152
0,25.5,-172,5.5832524,1.028958023,0.011147427,3,1.444444444,0.024710425,60,2042,115
0,25.5,-171,5.2040524,0.893668005,0.030724148,5,1.583333333,0.028442728,60,2015,126
0,25.5,-170.5,5.0144525,1.008433807,0.035165602,4,1.555555556,0.025997426,60,2015,119
0,25.5,-170,4.8248525,1.106525428,0.021450971,4,1.583333333,0.027927928,0,2015,142
0,25.5,-169.5,4.6352525,1.032991178,0.022222377,4,1.638888889,0.030501931,0,2015,161
0,25.5,-79.5,0.4480499,0.820156486,0.005519708,4,1.722222222,0.034491634,55,2068,40
0,25.5,-79,0.47538686,0.437019199,-0.002516273,9,2,0.038352638,53,2048,70
0,25.5,-78.5,0.31315064,0.549116173,-0.021749018,3,1.777777778,0.018790219,53,2071,83
0,25.5,-78,0.15804139,0.946233001,-0.01842114,0,1.305555556,0.005276705,53,2068,69
0,25.5,-77.5,0.0978285,0.88576021,-0.01652621,0,1.277777778,0.001287001,53,2048,107
0,25.5,-77,0.2351612,0.560508082,-0.003035591,2,1.611111111,0.023680824,53,2064,65
0,25.5,-76.5,0.3764178,0.776106307,-0.009096914,1,1.361111111,0.011969112,53,2064,64
0,25.5,34.5,0.29157463,1.425104703,0.123559058,11,2.111111111,0.043243243,303,2057,135
0,25.5,36.5,0.2969187,1.194031366,0.064151979,9,2.027777778,0.041827542,305,2046,171
0,25.5,37,0.2081694,1.117050992,0.075815024,9,2.027777778,0.061389961,305,2046,164
0,25.5,51.5,0.0789166,1.058003193,0.081425608,5,1.75,0.004504505,107,2025,167
0,25.5,52,0.26240715,0.507177464,0.038485824,2,1.583333333,0.002187902,107,2025,150
0,25.5,52.5,0.45002833,0.57902965,0.045570914,2,1.5,-0.000772201,107,2025,123
0,25.5,54,0.28164166,0.625368439,0.042514175,0,1.472222222,-0.015572716,107,2025,95
0,25.5,59.5,0.26955006,1.125743856,0.051110782,3,1.916666667,-0.008365508,102,2027,144
0,25.5,60,0.21373272,1.032843172,0.051492081,2,1.861111111,-0.0001287,102,2023,134
0,25.5,60.5,0.1627318,1.112783233,0.063166898,1,1.777777778,0.000772201,102,2020,154
0,25.5,121,0.069147475,2.559113962,0.013781393,4,1.916666667,0.025611326,81,2041,73
0,25.5,121.5,0.07427126,1.542647675,0.004067275,4,1.888888889,0.028828829,396,2060,54
0,25.5,122,0.19146582,1.188918814,0.029123915,4,1.916666667,0.011196911,403,2060,42
0,25.5,125,1.0580978,0.802726903,0.026324503,5,1.75,0.005791506,396,2041,69
0,25,-167.5,3.7983177,1.033659476,0.03252505,4,1.5,0.028314028,55,2040,137
0,25,-83.5,0.72775143,1.309393148,0.002136519,2,1.583333333,0.00990991,27,2035,127
0,25,-83,0.58022445,0.987176212,0.032349804,2,1.583333333,0.018661519,53,2036,150
0,25,-82.5,0.40677473,0.817343355,0.022430371,4,1.638888889,0.028957529,53,2036,146
0,25,-81.5,0.20939206,1.314504571,0.03897885,12,2.083333333,0.060875161,56,2036,135
0,25,-80.5,0.24237551,1.229813717,0.019975844,0,1.416666667,0.005276705,56,2064,20
0,25,-79.5,0.5439838,0.846644119,0.013543186,3,1.75,0.01994852,53,2046,65
0,25,-79,0.5185831,0.895793677,-0.00306354,9,2,0.037837838,53,2046,83
0,25,-78.5,0.4279259,0.689259341,-0.061829772,8,1.972222222,0.032561133,53,2048,78
0,25,-78,0.19671737,0.924387368,-0.027422253,0,1.361111111,0.005534106,53,2048,70
0,25,-77.5,0.12348779,0.709216982,-0.003659842,7,1.833333333,0.032689833,53,2058,81
0,25,-77,0.25096202,0.803791656,-0.011759898,3,1.638888889,0.017889318,53,2064,79
0,25,-76.5,0.4194665,0.811860424,-0.018237021,1,1.416666667,0.015057915,53,2064,47
0,25,-76,0.567225,0.997443315,-0.013515171,0,1.305555556,0.007593308,53,2064,49
0,25,35,0.3294288,1.464497041,0.117833533,8,2,0.037580438,303,2022,142
0,25,35.5,0.48321357,1.384404832,0.10194695,7,1.916666667,0.032046332,303,2022,142
0,25,36.5,0.30498025,1.212752288,0.051938104,7,1.916666667,0.034362934,306,2054,105
0,25,37,0.1630307,1.127267055,0.079192087,9,1.972222222,0.047232947,305,2054,152
0,25,51.5,0.13078435,0.679611387,0.064131437,5,1.777777778,-0.002316602,107,2025,185
0,25,52,0.2981552,0.425321544,0.038354103,3,1.638888889,0.008108108,107,2025,145
0,25,52.5,0.38506827,0.512497128,0.040063683,2,1.5,-0.0002574,107,2025,132
0,25,53,0.36594048,0.498652248,0.048236145,0,1.333333333,0.001029601,107,2025,147
0,25,54.5,0.05861694,1.145441565,0.051433095,0,1.333333333,-0.013642214,106,2064,127
0,25,118.5,0.039361723,2.909735529,0.083789449,10,2.194444444,0.053410553,48,2038,73
0,25,119,0.14421141,2.090511176,0.042262306,8,2.166666667,0.019047619,46,2041,69
0,25,121.5,0.04358577,1.470068117,0.028682404,2,1.666666667,0.023938224,399,2033,72
0,25,124,0.9129666,0.74632109,0.013703984,4,1.722222222,0.015958816,401,2033,67
0,25,124.5,1.08281,0.831043157,0.008731194,4,1.694444444,0.005276705,406,2019,57
0,25,125,1.1156927,0.890040517,0.011073817,5,1.611111111,0.008751609,398,2051,72
0,24.5,-167.5,3.7197826,1.010411981,0.023082141,3,1.444444444,0.031402831,55,2040,111
0,24.5,-167,3.5301826,0.970925561,0.01127791,4,1.5,0.031660232,55,2037,140
0,24.5,-83,0.4849675,1.267186133,0.005021496,1,1.638888889,0.017631918,56,2070,36
0,24.5,-82.5,0.38843176,1.172505869,0.026206192,2,1.694444444,0.024066924,56,2070,36
0,24.5,-82,0.3213725,1.211062897,0.027540521,1,1.638888889,0.02020592,57,2057,38
0,24.5,-80,0.50759035,0.876003253,0.01932412,0,1.527777778,0.011454311,55,2048,26
0,24.5,-79.5,0.6369272,0.935674448,0.012736694,7,1.888888889,0.030630631,53,2046,78
0,24.5,-79,0.6299853,0.801747229,-0.004501107,9,2,0.037065637,53,2046,84
0,24.5,-78.5,0.48889312,0.649234545,-0.01750931,6,1.972222222,0.025611326,53,2046,83
0,24.5,-78,0.35295114,0.945267149,-0.043209875,2,1.527777778,0.006048906,53,2058,68
0,24.5,-77.5,0.31058365,0.677847463,0.000596255,4,1.694444444,0.023552124,53,2048,62
0,24.5,-77,0.38558236,0.568815299,0.002123044,6,1.777777778,0.031660232,53,2064,56
0,24.5,-76.5,0.51621306,0.900046476,-0.01495087,0,1.416666667,0.012226512,53,2064,51
0,24.5,-76,0.6601587,1.009818504,-0.004569137,2,1.5,0.012612613,53,2064,41
0,24.5,-75.5,0.7373433,1.102698874,-0.002641931,2,1.444444444,0.006435006,53,2088,18
0,24.5,-75,0.9178357,1.239332606,0.004652701,2,1.472222222,0.015057915,53,2046,42
0,24.5,-74.5,1.1041822,1.202976136,-0.021572017,2,1.472222222,0.012998713,53,2067,98
0,24.5,35,0.40723306,1.239394709,0.125741922,7,1.944444444,0.041184041,303,2046,141
0,24.5,35.5,0.3932418,1.306904551,0.130691942,8,1.972222222,0.028442728,303,2046,114
0,24.5,37,0.19120027,1.215485067,0.040206833,6,1.916666667,0.025611326,304,2022,171
0,24.5,37.5,0.14900218,1.289570603,0.046114916,12,2.222222222,0.027284427,303,2057,145
0,24.5,38,0.12746495,1.386365413,0.078231842,12,2.305555556,0.040540541,303,2038,160
0,24.5,51,0.22011343,0.773830394,0.050253313,3,1.638888889,0.008622909,107,2025,213
0,24.5,51.5,0.25064835,0.732004353,0.049889273,2,1.611111111,0.000514801,107,2033,142
0,24.5,52,0.2681131,0.569022734,0.046454898,2,1.5,-0.002059202,107,2025,150
0,24.5,52.5,0.21430758,0.705258425,0.043971723,1,1.416666667,-0.002960103,107,2025,166
0,24.5,53,0.18457206,0.687075119,0.043210993,0,1.5,-0.004633205,107,2025,152
0,24.5,53.5,0.14741704,0.566534904,0.052482078,0,1.444444444,-0.001801802,107,2025,162
0,24.5,118.5,0.1631478,2.054061243,0.005973897,6,2.027777778,0.01994852,50,2028,80
0,24.5,122.5,0.40095997,0.812870089,0.023978013,6,2,0.026512227,400,2041,43
0,24.5,123,0.58282554,0.771220235,0.01303256,6,1.944444444,0.019305019,400,2040,66
0,24.5,123.5,0.7681421,0.901215784,0.010998991,6,1.888888889,0.016988417,400,2051,65
0,24.5,131,1.5754709,0.95608777,-0.023754641,7,2.027777778,0.014028314,0,2032,90
0,24.5,153.5,6.7136874,0.768189781,0.006428578,8,2.111111111,0.010810811,0,2027,123
0,24,-167,3.4516475,0.958779088,0.007211802,4,1.333333333,0.035263835,55,2025,125
0,24,-166.5,3.2620552,0.821016187,0.007234221,4,1.361111111,0.03951094,55,2021,125
0,24,-165,2.6932476,1.064763249,0.023311689,4,1.305555556,0.025611326,55,2042,100
0,24,-80.5,0.41514215,0.8263826,0.027344461,7,1.916666667,0.032818533,56,2078,34
0,24,-80,0.45535398,0.921165053,0.02365689,1,1.666666667,0.008751609,54,2087,21
